activity_prev_3,screen,appCat.builtin,circumplex.arousal,circumplex.arousal_absolute_change_prev_2,activity_absolute_change,circumplex.arousal_absolute_change_prev_3,circumplex.valence_prev_3,mood_pct_change_prev_6,circumplex.arousal_absolute_change_prev_1,activity_prev_1,circumplex.valence_absolute_change,circumplex.arousal_absolute_change_prev_4,activity_absolute_change_prev_1,appCat.communication,activity_absolute_change_prev_2,activity_absolute_change_prev_4,activity_prev_2,activity_prev_4,mood_prev_7,circumplex.valence_absolute_change_prev_2,appCat.other,mood_absolute_change_prev_6,circumplex.valence,circumplex.arousal_absolute_change,circumplex.arousal_prev_4,mood_pct_change_prev_7,circumplex.valence_absolute_change_prev_4,mood_pct_change_prev_3,activity_absolute_change_prev_3,mood_absolute_change_prev_3,activity,mood_pct_change_prev_4,call,mood_prev_6,circumplex.arousal_prev_2,appCat.social,mood_prev_2,day_of_month,mood_pct_change_prev_1,mood_pct_change,circumplex.valence_absolute_change_prev_3,mood_absolute_change_prev_7,mood_absolute_change_prev_1,mood_prev_3,mood,circumplex.arousal_prev_3,mood_pct_change_prev_5,circumplex.arousal_prev_1,mood_pct_change_prev_2,mood_absolute_change_prev_2,circumplex.valence_prev_1,appCat.entertainment,mood_absolute_change_prev_5,mood_absolute_change_prev_4,AS14.32,mood_absolute_change,mood_prev_5,appCat.travel,circumplex.valence_absolute_change_prev_1,mood_prev_4,circumplex.valence_prev_4,circumplex.valence_prev_2,mood_prev_1,appCat.utilities,sms,days_until_weekend,day_of_week,appCat.unknown,mood_target
0.0169438252797341,0.0859826625807972,0.079620844765256,0.2743566340808772,0.5660950022715118,0.7025657870988289,0.6706034647557569,0.7904188202729092,0.4152810350519677,0.2045119885409891,0.0169438252797341,0.9278341524829627,0.587589352495278,0.3424613926554972,0.1994340833342497,0.6367712710580294,0.4867741111549508,0.1474919915015481,0.1474919915015481,0.264773200674938,0.2920623686335691,0.184878735215025,0.4103324940455733,0.9968822062216958,0.2918060462499107,0.6763557398785012,0.2869974711430638,0.3252189648078941,0.7498395448054529,0.3424613926554972,0.7412114210496226,0.2427987484616805,0.6010573495325482,0.957706350526526,0.2370258247195531,0.9096682546108316,0.0641169281962521,0.7440057357396719,0.4193548387096774,0.242256206874575,0.9066813249890416,0.9105180985672512,0.2809864826129369,0.2429831389675525,0.4998492927207391,0.7777777777777778,0.8687210196213982,0.3212822723317463,0.5449637736047916,0.6106651211316159,0.6109035139436192,0.3237456466357976,5.316169677586994e-05,0.3291495808604713,0.5896760234068826,0,0.9168250089748368,0.2081349989321594,0.0011711321936623,0.3621396880589483,0.220231125505416,0.132602161066259,0.4524534852633843,0.2370258247195531,0.1427637746791952,8.9719131585146e-09,0.4,0.5,0.1563825762629642,7.0
0.1474919915015481,2.0058734241239378e-18,0.0421508980834792,0.9096682546108316,0.587589352495278,0.6367712710580294,0.330835129719245,0.2071940452322417,0.5616761675459321,0.6706034647557569,0.0169438252797341,0.2920623686335691,0.94048592831754,0.3424613926554972,1.3013512784766816e-14,0.4867741111549508,0.4867741111549508,0.1474919915015481,0.0169438252797341,0.7352267993250616,0.3252189648078941,0.184878735215025,0.56052766530906,0.4524534852633843,0.5660950022715118,0.7892070754133416,0.5061738795071958,0.3252189648078942,0.3212822723317463,0.6367712710580294,0.3291495808604713,0.1474919915015481,0.4152810350519677,7.412060762707426e-17,0.7555448623677441,0.6763557398785012,0.0641169281962521,0.220231125505416,0.4193548387096774,0.7498395448054529,0.6106651211316159,0.5000079428602137,0.50000456080207,0.7412114210496226,0.2081349989321594,0.6944444444444444,0.5449637736047916,0.2869974711430638,0.8687210196213982,0.6010573495325482,0.5896760234068826,0.7904188202729092,5.316169677586994e-05,0.2809864826129369,0.4103324940455733,0,0.6109035139436192,0.264773200674938,0.0011711321936623,0.9105180985672512,0.2370258247195531,0.2071940452322417,0.132602161066259,0.4998492927207391,0.1427637746791952,0.9990365217542846,0.4,0.5,0.1563825762629642,7.0
0.1474919915015481,0.2009635333512349,0.1849223138238739,0.5449637736047916,0.6706034647557569,0.3424613926554972,0.587589352495278,0.132602161066259,0.2869974711430638,0.5660950022715118,0.1474919915015481,0.3621396880589483,0.330835129719245,0.6367712710580294,0.2462722128891191,0.3424613926554972,0.6367712710580294,0.0169438252797341,0.1474919915015481,0.7555448623677441,0.9105180985672512,0.93574325462979,0.2809864826129369,0.3237456466357976,0.2045119885409891,0.5449637736047916,0.5616761675459321,0.5000079428602137,0.6010573495325482,0.4867741111549508,0.5896760234068826,0.0169438252797341,0.3212822723317463,7.412060762707426e-17,0.264773200674938,0.8687210196213982,0.6212914222183001,0.4998492927207391,0.4193548387096774,0.6106651211316159,0.242256206874575,0.3252189648078941,0.56052766530906,0.6109035139436192,0.220231125505416,0.6222222222222222,0.6763557398785012,0.4152810350519677,0.9096682546108316,0.7498395448054529,0.7412114210496226,0.4524534852633843,5.316169677586994e-05,0.4103324940455733,0.3291495808604713,0,0.2429831389675525,0.2370258247195531,0.0011711321936623,0.2920623686335691,0.2081349989321594,0.2071940452322417,0.7904188202729092,0.7440057357396719,0.5830110775771042,0.9999701618127907,0.4,0.5,0.1563825762629642,8.0
0.0169438252797341,0.4697643822243221,0.4933215081733569,0.4663829915459914,0.2918060462499107,0.0302167916460894,0.2045119885409891,0.3237456466357976,0.6010573495325482,0.0476711562224195,0.8922667879517282,0.6747958119469868,0.5660950022715118,0.9555017087318208,0.2823371778612062,0.7025657870988289,0.6367712710580294,0.2427987484616805,0.1474919915015481,0.2081349989321594,0.9278341524829627,0.4290386392425277,0.5896760234068826,0.9610640905871196,0.9779103239245208,0.9096682546108316,0.3212822723317463,0.2920623686335691,0.242256206874575,0.3424613926554972,0.2429831389675525,0.0169438252797341,0.6106651211316159,7.412060762707426e-17,0.220231125505416,0.2743566340808772,0.8368040432575138,0.8013185870694214,0.4516129032258064,0.1632783489846634,0.6671404171469463,0.3621396880589483,0.3291495808604713,0.1515788247919164,0.2370258247195531,0.7111111111111111,0.5449637736047916,0.7498395448054529,0.005597706119893,0.9066813249890416,0.9168250089748368,0.7904188202729092,5.316169677586994e-05,0.7412114210496226,0.6109035139436192,0,0.6708579386528699,0.4998492927207391,0.999997516623179,0.1705981442692763,0.7440057357396719,0.4524534852633843,0.9968822062216958,0.4998492927207391,0.7069190802226678,0.9999701618127907,0.2,0.6666666666666666,0.999300992021068,6.0
0.2427987484616805,0.0950604730744188,0.2713455738881128,0.4361549344271823,0.0476711562224195,0.4636383049121285,0.2918060462499107,0.9968822062216958,0.7498395448054529,0.9779103239245208,0.0169438252797341,0.1109617410476072,0.2045119885409891,0.0302167916460894,0.0905310013900797,0.9555017087318208,0.3424613926554972,0.8922667879517282,0.0169438252797341,0.220231125505416,0.1705981442692763,0.917495885890403,0.7412114210496226,0.2589945369168986,0.4789375503843304,0.5449637736047916,0.6010573495325482,0.3621396880589483,0.9066813249890416,0.7025657870988289,0.9168250089748368,6.65454572635782e-08,0.242256206874575,0.957706350526526,0.4998492927207391,0.005597706119893,0.0641169281962521,0.4998492927207391,0.4516129032258064,0.6671404171469463,0.1699171292895822,0.9278341524829627,0.5896760234068826,0.6708579386528699,0.8013185870694214,0.6111111111111112,0.2743566340808772,0.6106651211316159,0.4663829915459914,0.1632783489846634,0.1515788247919164,0.9610640905871196,5.316169677586994e-05,0.6109035139436192,0.2429831389675525,0,0.1743779952467101,0.7440057357396719,0.0011711321936623,0.6747958119469868,0.2370258247195531,0.3237456466357976,0.7904188202729092,0.7629741752804466,0.1427637746791952,0.9962241385881108,0.2,0.6666666666666666,0.1563825762629642,8.0
0.8922667879517282,0.7157245573480718,0.8325630885875989,0.6763557398785012,0.9779103239245208,0.9754229440087272,0.0476711562224195,0.7904188202729092,0.6106651211316159,0.4789375503843304,6.65454572635782e-08,0.9278341524829627,0.2918060462499107,0.4636383049121285,0.8655926458086407,0.0302167916460894,0.7025657870988289,0.0169438252797341,0.2427987484616805,0.4998492927207391,0.6747958119469868,0.9910783617088476,0.6109035139436192,0.9927665020123366,0.6903364629025107,0.2743566340808772,0.7498395448054529,0.9278341524829627,0.1632783489846634,0.9555017087318208,0.1515788247919164,0.8922667879517282,0.9066813249890416,7.412060762707426e-17,0.7440057357396719,0.4663829915459914,0.84554095799852,0.7629741752804466,0.4516129032258064,0.1699171292895822,0.8967313442040798,0.1705981442692763,0.7412114210496226,0.1743779952467101,0.4998492927207391,0.7555555555555555,0.005597706119893,0.242256206874575,0.4361549344271823,0.6671404171469463,0.6708579386528699,0.2589945369168986,0.3853148205932028,0.2429831389675525,0.9168250089748368,0,0.9028030216677004,0.2370258247195531,0.9999999999997244,0.1109617410476072,0.8013185870694214,0.9968822062216958,0.9610640905871196,0.2278252517117517,0.1427637746791952,0.999574129041098,0.2,0.6666666666666666,0.1563825762629642,8.0
0.0169438252797341,0.6261392499210667,0.2610764224349459,0.0836155609790491,0.4789375503843304,0.0608248283068354,0.9779103239245208,0.9610640905871196,0.242256206874575,0.6903364629025107,0.8922667879517282,0.8624241580589781,0.0476711562224195,0.9754229440087272,0.8342361323680954,0.4636383049121285,0.9555017087318208,6.65454572635782e-08,0.8922667879517282,0.7440057357396719,0.1109617410476072,0.9665338200485404,0.2429831389675525,0.9999536187454584,0.0918685668216048,0.005597706119893,0.6106651211316159,0.1705981442692763,0.6671404171469463,0.0302167916460894,0.6708579386528699,0.3998261253563892,0.1632783489846634,0.906844629222883,0.2370258247195531,0.4361549344271823,0.7633760274591332,0.2278252517117517,0.4516129032258064,0.8967313442040798,0.5823166180842947,0.6747958119469868,0.6109035139436192,0.9028030216677004,0.7629741752804466,0.7777777777777778,0.4663829915459914,0.9066813249890416,0.6763557398785012,0.1699171292895822,0.1743779952467101,0.9927665020123366,0.6862253546967164,0.9168250089748368,0.1515788247919164,0,0.5896760234068826,0.8013185870694214,0.0011711321936623,0.9278341524829627,0.4998492927207391,0.7904188202729092,0.2589945369168986,0.7918650010678404,0.8018128894917199,8.9719131585146e-09,0.2,0.6666666666666666,0.1563825762629642,7.0
6.65454572635782e-08,0.0343090060921683,0.0491734085789939,0.3363233157539598,0.6903364629025107,0.3947883130505266,0.4789375503843304,0.2589945369168986,0.9066813249890416,0.0918685668216048,0.3998261253563892,0.0246246247727277,0.9779103239245208,0.0608248283068354,0.0415912629887966,0.9754229440087272,0.0302167916460894,0.8922667879517282,0.0169438252797341,0.2370258247195531,0.9278341524829627,0.3206791875483912,0.9168250089748368,0.3237456466357976,0.7463015669590776,0.4663829915459914,0.242256206874575,0.6747958119469868,0.1699171292895822,0.4636383049121285,0.1743779952467101,0.2427987484616805,0.6671404171469463,0.7073571493845705,0.8013185870694214,0.6763557398785012,0.0641169281962521,0.7918650010678404,0.4516129032258064,0.5823166180842947,0.2807635882049056,0.1109617410476072,0.2429831389675525,0.5896760234068826,0.2278252517117517,0.7111111111111111,0.4361549344271823,0.1632783489846634,0.0836155609790491,0.8967313442040798,0.9028030216677004,0.9999536187454584,5.316169677586994e-05,0.1515788247919164,0.6708579386528699,0,0.2587949805588634,0.4998492927207391,0.0011711321936623,0.8624241580589781,0.7629741752804466,0.9610640905871196,0.9927665020123366,0.8013185870694214,0.1427637746791952,0.999574129041098,0.2,0.6666666666666666,0.1563825762629642,8.0
0.8922667879517282,2.0058734241239378e-18,0.0421508980834792,0.9527139242900756,0.0918685668216048,0.4114256389883726,0.6903364629025107,0.9927665020123366,0.1632783489846634,0.7463015669590776,0.2427987484616805,0.7884811120156412,0.4789375503843304,0.3947883130505266,1.3013512784766816e-14,0.0608248283068354,0.4636383049121285,0.3998261253563892,6.65454572635782e-08,0.8013185870694214,0.8624241580589781,0.184878735215025,0.1515788247919164,0.7904188202729092,0.94048592831754,0.4361549344271823,0.9066813249890416,0.1109617410476072,0.8967313442040798,0.9754229440087272,0.9028030216677004,0.1474919915015481,0.1699171292895822,7.412060762707426e-17,0.4998492927207391,0.0836155609790491,0.0641169281962521,0.8013185870694214,0.4516129032258064,0.2807635882049056,0.7232671269715394,0.9278341524829627,0.9168250089748368,0.2587949805588634,0.7918650010678404,0.7777777777777778,0.6763557398785012,0.6671404171469463,0.3363233157539598,0.5823166180842947,0.5896760234068826,0.3237456466357976,5.316169677586994e-05,0.6708579386528699,0.1743779952467101,0,0.7412114210496226,0.7629741752804466,0.0011711321936623,0.0246246247727277,0.2278252517117517,0.2589945369168986,0.9999536187454584,0.7629741752804466,0.1427637746791952,8.9719131585146e-09,0.2,0.6666666666666666,0.1563825762629642,7.0
0.3998261253563892,0.5631646642171958,0.8606466608442993,0.6763557398785012,0.7463015669590776,0.9629880731882992,0.0918685668216048,0.9999536187454584,0.6671404171469463,0.94048592831754,0.1474919915015481,0.1375858535882588,0.6903364629025107,0.4114256389883726,0.7523303293853291,0.3947883130505266,0.9754229440087272,0.2427987484616805,0.8922667879517282,0.4998492927207391,0.0246246247727277,0.9906389188750668,0.6708579386528699,0.2071940452322417,0.1890723392081647,0.6763557398785012,0.1632783489846634,0.9278341524829627,0.5823166180842947,0.0608248283068354,0.5896760234068826,0.8922667879517282,0.8967313442040798,7.412060762707426e-17,0.7629741752804466,0.3363233157539598,0.7882577398783249,0.7629741752804466,0.4838709677419355,0.7232671269715394,0.1632783489846634,0.8624241580589781,0.1515788247919164,0.7412114210496226,0.8013185870694214,0.6666666666666666,0.0836155609790491,0.1699171292895822,0.9527139242900756,0.2807635882049056,0.2587949805588634,0.7904188202729092,0.8647942208465417,0.1743779952467101,0.9028030216677004,0,0.1515788247919164,0.2278252517117517,0.0011711321936623,0.7884811120156412,0.7918650010678404,0.9927665020123366,0.3237456466357976,0.8013185870694214,0.1427637746791952,0.999574129041098,0.0,0.8333333333333334,0.1563825762629642,8.0
