mood,circumplex.arousal,circumplex.valence,activity,screen,call,sms,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.weather,appCat.utilities,late_night_phone_use,late_night_appCat.builtin_use,late_night_appCat.communication_use,late_night_appCat.entertainment_use,late_night_appCat.finance_use,late_night_appCat.game_use,late_night_appCat.office_use,late_night_appCat.other_use,late_night_appCat.social_use,late_night_appCat.travel_use,late_night_appCat.unknown_use,late_night_appCat.utilities_use,late_night_appCat.weather_use,late_night_call_use,late_night_sms_use,late_night_screen_use,mood_prev_1,mood_prev_2,mood_prev_3,mood_absolute_change,mood_absolute_change_prev_1,mood_absolute_change_prev_2,mood_absolute_change_prev_3,mood_pct_change,mood_pct_change_prev_1,mood_pct_change_prev_2,mood_pct_change_prev_3,circumplex.valence_prev_1,circumplex.valence_prev_2,circumplex.valence_absolute_change,circumplex.valence_absolute_change_prev_1,circumplex.valence_absolute_change_prev_2,circumplex.arousal_prev_1,circumplex.arousal_prev_2,circumplex.arousal_absolute_change,circumplex.arousal_absolute_change_prev_1,circumplex.arousal_absolute_change_prev_2,activity_prev_1,activity_prev_2,activity_absolute_change,activity_absolute_change_prev_1,activity_absolute_change_prev_2,year,month,day_of_month,day_of_week,is_holiday,is_weekend,days_until_weekend,AS14.01,AS14.02,AS14.03,AS14.05,AS14.06,AS14.07,AS14.08,AS14.09,AS14.12,AS14.13,AS14.14,AS14.15,AS14.16,AS14.17,AS14.19,AS14.20,AS14.23,AS14.24,AS14.25,AS14.26,AS14.27,AS14.28,AS14.29,AS14.30,AS14.31,AS14.32,AS14.33,mood_target
0.6666666666666666,0.8687210196213982,0.7904188202729092,0.016943825279734127,2.0058734241239378e-18,7.412060762707426e-17,8.9719131585146e-09,0.04215089808347928,1.3013512784766816e-14,5.316169677586994e-05,5.434051604309581e-21,0.0,5.7902306825439155e-12,0.18487873521502501,0.06411692819625217,0.001171132193662383,0.1563825762629642,0.16520915035931255,0.14276377467919527,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22023112550541607,0.20813499893215948,0.2370258247195531,0.7412114210496226,0.5896760234068826,0.32914958086047136,0.41033249404557337,0.7498395448054529,0.6010573495325482,0.32128227233174633,0.4152810350519677,0.13260216106625902,0.20719404523224172,0.9105180985672511,0.32521896480789414,0.5000079428602137,0.6763557398785012,0.5449637736047916,0.6706034647557569,0.587589352495278,0.330835129719245,0.14749199150154818,0.14749199150154818,0.34246139265549724,0.48677411115495084,0.6367712710580294,0,0.25,0.3870967741935484,0.3333333333333333,0,0,0.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0
0.6944444444444444,0.9096682546108317,0.4524534852633843,0.14749199150154818,2.0058734241239378e-18,7.412060762707426e-17,0.9990365217542846,0.04215089808347928,1.3013512784766816e-14,5.316169677586994e-05,5.434051604309581e-21,0.0,5.7902306825439155e-12,0.18487873521502501,0.06411692819625217,0.001171132193662383,0.1563825762629642,0.16520915035931255,0.14276377467919527,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49984929272073914,0.22023112550541607,0.20813499893215948,0.6109035139436192,0.7412114210496226,0.5896760234068826,0.32914958086047136,0.6106651211316159,0.7498395448054529,0.6010573495325482,0.32128227233174633,0.7904188202729092,0.13260216106625902,0.2920623686335691,0.9105180985672511,0.32521896480789414,0.8687210196213982,0.6763557398785012,0.5660950022715118,0.6706034647557569,0.587589352495278,0.016943825279734127,0.14749199150154818,0.6367712710580294,0.34246139265549724,0.48677411115495084,0,0.25,0.41935483870967744,0.5,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0
0.6222222222222222,0.5449637736047916,0.32374564663579763,0.016943825279734127,0.2009635333512349,7.412060762707426e-17,0.9999701618127909,0.18492231382387397,0.24627221288911916,5.316169677586994e-05,5.434051604309581e-21,0.0,5.7902306825439155e-12,0.9357432546297901,0.6212914222183001,0.001171132193662383,0.1563825762629642,0.16520915035931255,0.5830110775771042,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0.7440057357396719,0.49984929272073914,0.22023112550541607,0.24298313896755258,0.6109035139436192,0.7412114210496226,0.5896760234068826,0.24225620687457505,0.6106651211316159,0.7498395448054529,0.6010573495325482,0.4524534852633843,0.7904188202729092,0.3621396880589483,0.2920623686335691,0.9105180985672511,0.9096682546108317,0.8687210196213982,0.20451198854098918,0.5660950022715118,0.6706034647557569,0.14749199150154818,0.016943825279734127,0.34246139265549724,0.6367712710580294,0.34246139265549724,0,0.25,0.41935483870967744,0.5,0,0,0.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0
0.7777777777777778,0.2743566340808772,0.9968822062216958,0.24279874846168056,0.08598266258079726,0.9577063505265261,8.9719131585146e-09,0.079620844765256,0.19943408333424975,5.316169677586994e-05,5.434051604309581e-21,0.0,5.7902306825439155e-12,0.18487873521502501,0.06411692819625217,0.001171132193662383,0.1563825762629642,0.16520915035931255,0.14276377467919527,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2370258247195531,0.7440057357396719,0.49984929272073914,0.9168250089748369,0.24298313896755258,0.6109035139436192,0.7412114210496226,0.9066813249890416,0.24225620687457505,0.6106651211316159,0.7498395448054529,0.32374564663579763,0.4524534852633843,0.9278341524829627,0.3621396880589483,0.2920623686335691,0.5449637736047916,0.9096682546108317,0.2918060462499107,0.20451198854098918,0.5660950022715118,0.016943825279734127,0.14749199150154818,0.7025657870988289,0.34246139265549724,0.6367712710580294,0,0.25,0.41935483870967744,0.5,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0
0.6666666666666666,0.00559770611989302,0.7904188202729092,0.8922667879517282,0.2590153166194829,0.7073571493845705,8.9719131585146e-09,0.09248002268942312,0.32458495012124183,0.2992671080078523,5.434051604309581e-21,0.0,5.7902306825439155e-12,0.9752134807280565,0.5922168698664761,0.001171132193662383,0.1563825762629642,0.16520915035931255,0.14276377467919527,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0.8013185870694214,0.2370258247195531,0.7440057357396719,0.15157882479191648,0.9168250089748369,0.24298313896755258,0.6109035139436192,0.16327834898466348,0.9066813249890416,0.24225620687457505,0.6106651211316159,0.9968822062216958,0.32374564663579763,0.17059814426927636,0.9278341524829627,0.3621396880589483,0.2743566340808772,0.5449637736047916,0.047671156222419596,0.2918060462499107,0.20451198854098918,0.24279874846168056,0.016943825279734127,0.9555017087318209,0.7025657870988289,0.34246139265549724,0,0.25,0.41935483870967744,0.5,0,0,0.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0
0.7111111111111111,0.46638299154599144,0.9610640905871196,0.016943825279734127,0.46976438222432215,7.412060762707426e-17,0.9999701618127909,0.4933215081733569,0.28233717786120627,5.316169677586994e-05,5.434051604309581e-21,0.0,5.7902306825439155e-12,0.4290386392425277,0.8368040432575138,0.999997516623179,0.999300992021068,0.16520915035931255,0.7069190802226678,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0.49984929272073914,0.8013185870694214,0.2370258247195531,0.6708579386528699,0.15157882479191648,0.9168250089748369,0.24298313896755258,0.6671404171469463,0.16327834898466348,0.9066813249890416,0.24225620687457505,0.7904188202729092,0.9968822062216958,0.6747958119469868,0.17059814426927636,0.9278341524829627,0.00559770611989302,0.2743566340808772,0.9779103239245209,0.047671156222419596,0.2918060462499107,0.8922667879517282,0.24279874846168056,0.03021679164608945,0.9555017087318209,0.7025657870988289,0,0.25,0.45161290322580644,0.6666666666666666,0,0,0.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0
0.6111111111111112,0.43615493442718234,0.25899453691689867,6.654545726357819e-08,0.09506047307441888,0.9577063505265261,0.9962241385881108,0.27134557388811287,0.09053100139007975,5.316169677586994e-05,5.434051604309581e-21,0.0,5.7902306825439155e-12,0.917495885890403,0.06411692819625217,0.001171132193662383,0.1563825762629642,0.16520915035931255,0.14276377467919527,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7629741752804466,0.49984929272073914,0.8013185870694214,0.1743779952467101,0.6708579386528699,0.15157882479191648,0.9168250089748369,0.1699171292895822,0.6671404171469463,0.16327834898466348,0.9066813249890416,0.9610640905871196,0.7904188202729092,0.11096174104760728,0.6747958119469868,0.17059814426927636,0.46638299154599144,0.00559770611989302,0.4789375503843304,0.9779103239245209,0.047671156222419596,0.016943825279734127,0.8922667879517282,0.46363830491212854,0.03021679164608945,0.9555017087318209,0,0.25,0.45161290322580644,0.6666666666666666,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0
0.7555555555555555,0.6763557398785012,0.9927665020123366,0.8922667879517282,0.7157245573480718,7.412060762707426e-17,0.999574129041098,0.8325630885875989,0.8655926458086407,0.3853148205932028,5.434051604309581e-21,0.0,5.7902306825439155e-12,0.9910783617088477,0.84554095799852,0.9999999999997243,0.1563825762629642,0.16520915035931255,0.14276377467919527,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0.22782525171175178,0.7629741752804466,0.49984929272073914,0.9028030216677003,0.1743779952467101,0.6708579386528699,0.15157882479191648,0.8967313442040798,0.1699171292895822,0.6671404171469463,0.16327834898466348,0.25899453691689867,0.9610640905871196,0.9278341524829627,0.11096174104760728,0.6747958119469868,0.43615493442718234,0.46638299154599144,0.6903364629025107,0.4789375503843304,0.9779103239245209,6.654545726357819e-08,0.016943825279734127,0.9754229440087273,0.46363830491212854,0.03021679164608945,0,0.25,0.45161290322580644,0.6666666666666666,0,0,0.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0
0.7777777777777778,0.0836155609790491,0.9999536187454585,0.39982612535638923,0.6261392499210667,0.906844629222883,8.9719131585146e-09,0.26107642243494594,0.8342361323680954,0.6862253546967164,5.434051604309581e-21,0.0,5.7902306825439155e-12,0.9665338200485404,0.7633760274591332,0.001171132193662383,0.1563825762629642,0.16520915035931255,0.8018128894917199,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0.7918650010678404,0.22782525171175178,0.7629741752804466,0.5896760234068826,0.9028030216677003,0.1743779952467101,0.6708579386528699,0.5823166180842947,0.8967313442040798,0.1699171292895822,0.6671404171469463,0.9927665020123366,0.25899453691689867,0.8624241580589781,0.9278341524829627,0.11096174104760728,0.6763557398785012,0.43615493442718234,0.0918685668216048,0.6903364629025107,0.4789375503843304,0.8922667879517282,6.654545726357819e-08,0.060824828306835436,0.9754229440087273,0.46363830491212854,0,0.25,0.45161290322580644,0.6666666666666666,0,0,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0
0.7111111111111111,0.33632331575395985,0.32374564663579763,0.24279874846168056,0.034309006092168304,0.7073571493845705,0.999574129041098,0.0491734085789939,0.041591262988796694,5.316169677586994e-05,5.434051604309581e-21,0.0,5.7902306825439155e-12,0.3206791875483912,0.06411692819625217,0.001171132193662383,0.1563825762629642,0.16520915035931255,0.14276377467919527,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8013185870694214,0.7918650010678404,0.22782525171175178,0.2587949805588634,0.5896760234068826,0.9028030216677003,0.1743779952467101,0.28076358820490566,0.5823166180842947,0.8967313442040798,0.1699171292895822,0.9999536187454585,0.9927665020123366,0.02462462477272775,0.8624241580589781,0.9278341524829627,0.0836155609790491,0.6763557398785012,0.7463015669590776,0.0918685668216048,0.6903364629025107,0.39982612535638923,0.8922667879517282,0.3947883130505266,0.060824828306835436,0.9754229440087273,0,0.25,0.45161290322580644,0.6666666666666666,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0
0.7777777777777778,0.9527139242900755,0.7904188202729092,0.14749199150154818,2.0058734241239378e-18,7.412060762707426e-17,8.9719131585146e-09,0.04215089808347928,1.3013512784766816e-14,5.316169677586994e-05,5.434051604309581e-21,0.0,5.7902306825439155e-12,0.18487873521502501,0.06411692819625217,0.001171132193662383,0.1563825762629642,0.16520915035931255,0.14276377467919527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7629741752804466,0.8013185870694214,0.7918650010678404,0.7412114210496226,0.2587949805588634,0.5896760234068826,0.9028030216677003,0.7232671269715394,0.28076358820490566,0.5823166180842947,0.8967313442040798,0.32374564663579763,0.9999536187454585,0.7884811120156412,0.02462462477272775,0.8624241580589781,0.33632331575395985,0.0836155609790491,0.9404859283175399,0.7463015669590776,0.0918685668216048,0.24279874846168056,0.39982612535638923,0.4114256389883726,0.3947883130505266,0.060824828306835436,0,0.25,0.45161290322580644,0.6666666666666666,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0
